File_name,Blur_Measure,Contrast_Measure,Brightness_Measure
ISIC_0028100.jpg,33.553,0.125,162.192
ISIC_0028101.jpg,38.896,0.3,181.666
ISIC_0028102.jpg,199.767,0.25,203.249
ISIC_0028103.jpg,53.296,0.175,155.925
ISIC_0028104.jpg,70.901,0.275,185.302
ISIC_0028105.jpg,65.172,0.3,185.913
ISIC_0028106.jpg,32.451,0.2,201.688
ISIC_0028107.jpg,75.641,0.25,194.496
ISIC_0028108.jpg,165.418,0.275,250.822
ISIC_0028109.jpg,106.84,0.35,189.348
ISIC_0028110.jpg,110.756,0.5,233.764
ISIC_0028111.jpg,202.696,0.225,242.79
ISIC_0028112.jpg,82.464,0.3,184.88
ISIC_0028113.jpg,75.73,0.275,196.48
ISIC_0028114.jpg,61.144,0.375,191.073
ISIC_0028115.jpg,148.578,0.275,195.204
ISIC_0028116.jpg,62.068,0.25,179.92
ISIC_0028117.jpg,54.553,0.25,182.87
ISIC_0028118.jpg,42.718,0.325,189.924
ISIC_0028119.jpg,74.038,0.225,191.111
ISIC_0028120.jpg,127.025,0.25,183.875
ISIC_0028121.jpg,217.242,0.2,144.211
ISIC_0028122.jpg,34.238,0.275,213.639
ISIC_0028123.jpg,45.268,0.35,140.275
ISIC_0028124.jpg,179.565,0.35,163.1
ISIC_0028125.jpg,101.339,0.2,187.243
ISIC_0028126.jpg,52.588,0.35,188.199
ISIC_0028127.jpg,156.441,0.325,180.748
ISIC_0028128.jpg,203.698,0.3,184.544
ISIC_0028129.jpg,72.225,0.25,223.888
ISIC_0028130.jpg,54.636,0.275,192.023
ISIC_0028131.jpg,31.204,0.25,183.023
ISIC_0028132.jpg,95.056,0.15,204.123
ISIC_0028133.jpg,72.167,0.175,202.005
ISIC_0028134.jpg,70.594,0.325,196.789
ISIC_0028135.jpg,69.052,0.375,222.704
ISIC_0028136.jpg,220.278,0.25,210.65
ISIC_0028137.jpg,54.674,0.175,179.688
ISIC_0028138.jpg,263.272,0.275,192.693
ISIC_0028139.jpg,45.843,0.25,185.635
ISIC_0028140.jpg,63.729,0.275,215.58
ISIC_0028141.jpg,43.828,0.325,213.765
ISIC_0028142.jpg,479.782,0.35,224.932
ISIC_0028143.jpg,73.267,0.2,219.802
ISIC_0028144.jpg,77.801,0.25,217.486
ISIC_0028145.jpg,45.036,0.35,172.979
ISIC_0028146.jpg,16.172,0.425,215.907
ISIC_0028147.jpg,142.352,0.175,189.835
ISIC_0028148.jpg,200.751,0.3,198.693
ISIC_0028149.jpg,62.026,0.225,222.639
ISIC_0028150.jpg,63.96,0.25,172.576
ISIC_0028151.jpg,44.845,0.3,187.582
ISIC_0028152.jpg,75.218,0.175,200.947
ISIC_0028153.jpg,53.822,0.225,204.834
ISIC_0028154.jpg,115.155,0.3,178.13
ISIC_0028155.jpg,449.495,0.425,225.963
ISIC_0028156.jpg,174.267,0.3,196.225
ISIC_0028157.jpg,51.29,0.225,225.586
ISIC_0028158.jpg,45.608,0.25,216.605
ISIC_0028159.jpg,62.899,0.25,175.121
ISIC_0028160.jpg,173.166,0.175,220.654
ISIC_0028161.jpg,93.947,0.275,225.941
ISIC_0028162.jpg,61.132,0.175,213.967
ISIC_0028163.jpg,85.671,0.325,203.291
ISIC_0028164.jpg,200.415,0.225,190.379
ISIC_0028165.jpg,42.359,0.225,167.276
ISIC_0028166.jpg,87.59,0.125,217.836
ISIC_0028167.jpg,29.252,0.275,205.119
ISIC_0028168.jpg,47.756,0.175,219.794
ISIC_0028169.jpg,65.649,0.275,224.228
ISIC_0028170.jpg,42.163,0.3,208.583
ISIC_0028171.jpg,55.416,0.3,213.921
ISIC_0028172.jpg,67.074,0.125,199.929
ISIC_0028173.jpg,153.559,0.225,194.294
ISIC_0028174.jpg,51.314,0.3,217.113
ISIC_0028175.jpg,213.274,0.25,241.545
ISIC_0028176.jpg,55.731,0.2,215.044
ISIC_0028177.jpg,55.445,0.2,232.649
ISIC_0028178.jpg,73.22,0.25,212.991
ISIC_0028179.jpg,53.729,0.275,200.705
ISIC_0028180.jpg,108.192,0.1,156.646
ISIC_0028181.jpg,79.746,0.275,204.111
ISIC_0028182.jpg,182.782,0.25,196.585
ISIC_0028183.jpg,76.451,0.225,210.999
ISIC_0028184.jpg,161.875,0.225,199.354
ISIC_0028185.jpg,651.356,0.275,212.622
ISIC_0028186.jpg,71.243,0.275,210.399
ISIC_0028187.jpg,53.745,0.2,208.02
ISIC_0028188.jpg,25.022,0.25,207.839
ISIC_0028189.jpg,60.242,0.225,194.08
ISIC_0028190.jpg,44.195,0.175,211.76
ISIC_0028191.jpg,54.781,0.225,222.133
ISIC_0028192.jpg,60.069,0.2,228.643
ISIC_0028193.jpg,60.592,0.225,205.435
ISIC_0028194.jpg,626.982,0.325,199.392
ISIC_0028195.jpg,35.353,0.275,168.943
ISIC_0028196.jpg,226.136,0.225,227.33
ISIC_0028197.jpg,38.508,0.175,191.329
ISIC_0028198.jpg,71.996,0.275,163.602
ISIC_0028199.jpg,64.023,0.225,218.997
ISIC_0028200.jpg,237.09,0.325,193.844
ISIC_0028201.jpg,102.204,0.225,158.467
ISIC_0028202.jpg,79.346,0.275,179.333
ISIC_0028203.jpg,58.041,0.175,225.264
ISIC_0028204.jpg,91.686,0.275,194.932
ISIC_0028205.jpg,34.585,0.25,196.891
ISIC_0028206.jpg,58.909,0.225,226.897
ISIC_0028207.jpg,78.145,0.3,218.81
ISIC_0028208.jpg,52.738,0.125,207.537
ISIC_0028209.jpg,46.58,0.35,141.002
ISIC_0028210.jpg,170.915,0.275,181.826
ISIC_0028211.jpg,116.533,0.2,177.543
ISIC_0028212.jpg,33.056,0.375,214.211
ISIC_0028213.jpg,63.507,0.15,211.184
ISIC_0028214.jpg,1053.337,0.4,172.197
ISIC_0028215.jpg,203.382,0.4,187.541
ISIC_0028216.jpg,65.465,0.3,196.855
ISIC_0028217.jpg,39.475,0.325,207.034
ISIC_0028218.jpg,70.502,0.225,168.298
ISIC_0028219.jpg,48.671,0.2,216.405
ISIC_0028220.jpg,70.461,0.225,168.922
ISIC_0028221.jpg,71.119,0.25,185.345
ISIC_0028222.jpg,3448.241,0.425,118.297
ISIC_0028223.jpg,43.551,0.175,150.927
ISIC_0028224.jpg,39.536,0.2,218.633
ISIC_0028225.jpg,34.454,0.275,178.535
ISIC_0028226.jpg,39.556,0.275,164.311
ISIC_0028227.jpg,98.91,0.3,185.493
ISIC_0028228.jpg,849.828,0.475,195.175
ISIC_0028229.jpg,63.548,0.2,148.955
ISIC_0028230.jpg,50.604,0.25,152.978
ISIC_0028231.jpg,94.381,0.325,201.119
ISIC_0028232.jpg,30.999,0.2,221.53
ISIC_0028233.jpg,1177.468,0.35,163.873
ISIC_0028234.jpg,56.831,0.3,224.314
ISIC_0028235.jpg,574.793,0.3,172.634
ISIC_0028236.jpg,32.209,0.175,183.83
ISIC_0028237.jpg,66.457,0.225,170.32
ISIC_0028238.jpg,57.281,0.225,215.657
ISIC_0028239.jpg,323.671,0.3,229.087
ISIC_0028240.jpg,74.981,0.2,188.158
ISIC_0028241.jpg,69.763,0.25,208.154
ISIC_0028242.jpg,213.604,0.25,198.209
ISIC_0028243.jpg,39.263,0.325,221.238
ISIC_0028244.jpg,81.963,0.275,205.905
ISIC_0028245.jpg,57.811,0.225,222.609
ISIC_0028246.jpg,67.62,0.25,218.443
ISIC_0028247.jpg,327.064,0.3,180.254
ISIC_0028248.jpg,64.909,0.275,218.138
ISIC_0028249.jpg,61.252,0.275,232.618
ISIC_0028250.jpg,65.146,0.25,223.489
ISIC_0028251.jpg,58.894,0.2,200.248
ISIC_0028252.jpg,111.459,0.4,174.57
ISIC_0028253.jpg,51.099,0.125,238.358
ISIC_0028254.jpg,94.947,0.25,199.837
ISIC_0028255.jpg,44.725,0.375,168.148
ISIC_0028256.jpg,134.215,0.225,195.871
ISIC_0028257.jpg,66.547,0.275,203.761
ISIC_0028258.jpg,85.536,0.15,170.03
ISIC_0028259.jpg,70.649,0.25,221.529
ISIC_0028260.jpg,595.869,0.275,186.211
ISIC_0028261.jpg,116.993,0.25,191.886
ISIC_0028262.jpg,50.738,0.25,235.951
ISIC_0028263.jpg,54.365,0.35,233.637
ISIC_0028264.jpg,68.115,0.15,171.535
ISIC_0028265.jpg,56.365,0.3,177.354
ISIC_0028266.jpg,424.067,0.275,211.129
ISIC_0028267.jpg,59.9,0.225,201.103
ISIC_0028268.jpg,69.217,0.25,208.238
ISIC_0028269.jpg,108.512,0.225,185.921
ISIC_0028270.jpg,167.584,0.275,189.848
ISIC_0028271.jpg,89.86,0.3,158.012
ISIC_0028272.jpg,78.109,0.35,204.652
ISIC_0028273.jpg,72.184,0.2,178.503
ISIC_0028274.jpg,50.623,0.175,224.05
ISIC_0028275.jpg,153.215,0.25,203.922
ISIC_0028276.jpg,31.031,0.325,193.957
ISIC_0028277.jpg,56.061,0.225,228.144
ISIC_0028278.jpg,61.803,0.25,211.882
ISIC_0028279.jpg,100.176,0.2,202.722
ISIC_0028280.jpg,95.259,0.25,177.35
ISIC_0028281.jpg,35.364,0.25,181.27
ISIC_0028282.jpg,183.347,0.175,229.154
ISIC_0028283.jpg,21.613,0.125,209.138
ISIC_0028284.jpg,61.063,0.15,216.189
ISIC_0028285.jpg,53.761,0.15,198.031
ISIC_0028286.jpg,61.221,0.25,227.803
ISIC_0028287.jpg,51.412,0.425,205.668
ISIC_0028288.jpg,90.441,0.25,211.007
ISIC_0028289.jpg,198.458,0.2,194.477
ISIC_0028290.jpg,48.533,0.4,242.39
ISIC_0028291.jpg,137.756,0.275,194.679
ISIC_0028292.jpg,70.997,0.25,195.987
ISIC_0028293.jpg,152.517,0.325,205.791
ISIC_0028294.jpg,179.207,0.175,165.704
ISIC_0028295.jpg,58.871,0.225,219.957
ISIC_0028296.jpg,66.816,0.225,188.706
ISIC_0028297.jpg,106.474,0.375,210.84
ISIC_0028298.jpg,150.297,0.225,212.413
ISIC_0028299.jpg,241.446,0.175,198.477
ISIC_0028300.jpg,55.307,0.2,219.246
ISIC_0028301.jpg,54.534,0.25,225.999
ISIC_0028302.jpg,141.724,0.3,216.91
ISIC_0028303.jpg,33.639,0.125,202.767
ISIC_0028304.jpg,62.417,0.3,148.518
ISIC_0028305.jpg,16.086,0.3,192.83
ISIC_0028306.jpg,80.148,0.275,210.59
ISIC_0028307.jpg,28.22,0.225,171.52
ISIC_0028308.jpg,37.238,0.125,185.747
ISIC_0028309.jpg,81.699,0.225,171.376
ISIC_0028310.jpg,46.528,0.2,156.911
ISIC_0028311.jpg,53.781,0.15,198.634
ISIC_0028312.jpg,66.094,0.175,222.525
ISIC_0028313.jpg,64.931,0.325,222.316
ISIC_0028314.jpg,71.271,0.225,224.593
ISIC_0028315.jpg,49.216,0.225,197.472
ISIC_0028316.jpg,41.029,0.2,210.778
ISIC_0028317.jpg,119.038,0.275,180.083
ISIC_0028318.jpg,62.127,0.225,201.646
ISIC_0028319.jpg,48.541,0.275,233.67
ISIC_0028320.jpg,58.211,0.3,236.073
ISIC_0028321.jpg,71.839,0.2,222.841
ISIC_0028322.jpg,158.256,0.25,221.403
ISIC_0028323.jpg,43.849,0.175,173.051
ISIC_0028324.jpg,67.983,0.25,224.838
ISIC_0028325.jpg,100.092,0.325,157.976
ISIC_0028326.jpg,141.771,0.325,184.824
ISIC_0028327.jpg,62.269,0.175,227.707
ISIC_0028328.jpg,77.183,0.225,212.644
ISIC_0028329.jpg,27.005,0.125,191.598
ISIC_0028330.jpg,175.705,0.25,213.073
ISIC_0028331.jpg,238.799,0.225,215.563
ISIC_0028332.jpg,32.556,0.25,211.309
ISIC_0028333.jpg,66.478,0.2,227.493
ISIC_0028334.jpg,80.597,0.175,206.578
ISIC_0028335.jpg,47.189,0.175,194.578
ISIC_0028336.jpg,111.193,0.225,172.92
ISIC_0028337.jpg,162.126,0.3,238.03
ISIC_0028338.jpg,31.272,0.2,200.698
ISIC_0028339.jpg,240.217,0.3,209.291
ISIC_0028340.jpg,60.896,0.275,204.795
ISIC_0028341.jpg,54.421,0.275,200.463
ISIC_0028342.jpg,60.337,0.125,227.71
ISIC_0028343.jpg,227.146,0.25,137.427
ISIC_0028344.jpg,27.004,0.225,202.56
ISIC_0028345.jpg,46.746,0.325,223.03
ISIC_0028346.jpg,40.736,0.15,208.4
ISIC_0028347.jpg,129.9,0.4,194.955
ISIC_0028348.jpg,92.122,0.225,195.561
ISIC_0028349.jpg,185.791,0.3,196.289
ISIC_0028350.jpg,57.206,0.15,223.134
ISIC_0028351.jpg,247.115,0.225,187.573
ISIC_0028352.jpg,56.519,0.3,167.459
ISIC_0028353.jpg,237.33,0.175,204.134
ISIC_0028354.jpg,148.832,0.275,178.554
ISIC_0028355.jpg,36.114,0.175,141.349
ISIC_0028356.jpg,150.188,0.225,225.1
ISIC_0028357.jpg,48.054,0.3,197.115
ISIC_0028358.jpg,86.968,0.3,199.657
ISIC_0028359.jpg,176.36,0.175,209.068
ISIC_0028360.jpg,49.738,0.325,228.226
ISIC_0028361.jpg,255.786,0.45,185.799
ISIC_0028362.jpg,54.196,0.3,149.67
ISIC_0028363.jpg,99.428,0.225,205.092
ISIC_0028364.jpg,36.163,0.2,211.284
ISIC_0028365.jpg,194.76,0.225,252.375
ISIC_0028366.jpg,57.704,0.225,199.544
ISIC_0028367.jpg,33.374,0.25,159.995
ISIC_0028368.jpg,88.865,0.325,166.936
ISIC_0028369.jpg,59.922,0.225,224.359
ISIC_0028370.jpg,81.603,0.225,173.373
ISIC_0028371.jpg,52.092,0.225,178.615
ISIC_0028372.jpg,47.03,0.225,198.9
ISIC_0028373.jpg,118.663,0.25,175.681
ISIC_0028374.jpg,58.028,0.3,232.449
ISIC_0028375.jpg,149.789,0.325,187.431
ISIC_0028376.jpg,111.78,0.225,168.218
ISIC_0028377.jpg,136.322,0.25,208.117
ISIC_0028378.jpg,76.001,0.225,205.93
ISIC_0028379.jpg,65.236,0.225,232.429
ISIC_0028380.jpg,65.483,0.35,178.682
ISIC_0028381.jpg,82.582,0.375,179.79
ISIC_0028382.jpg,58.227,0.275,220.587
ISIC_0028383.jpg,55.442,0.225,220.724
ISIC_0028384.jpg,45.782,0.15,185.757
ISIC_0028385.jpg,69.027,0.275,159.551
ISIC_0028386.jpg,125.809,0.15,205.701
ISIC_0028387.jpg,55.735,0.175,224.512
ISIC_0028388.jpg,54.336,0.125,194.457
ISIC_0028389.jpg,46.716,0.175,162.853
ISIC_0028390.jpg,56.97,0.325,161.688
ISIC_0028391.jpg,86.982,0.2,191.98
ISIC_0028392.jpg,64.709,0.2,231.424
ISIC_0028393.jpg,29.313,0.175,192.623
ISIC_0028394.jpg,68.574,0.25,208.07
ISIC_0028395.jpg,226.063,0.2,224.407
ISIC_0028396.jpg,73.24,0.25,219.358
ISIC_0028397.jpg,56.343,0.175,213.166
ISIC_0028398.jpg,66.894,0.225,222.826
ISIC_0028399.jpg,35.442,0.175,202.136
ISIC_0028400.jpg,60.274,0.175,187.226
ISIC_0028401.jpg,41.86,0.325,180.188
ISIC_0028402.jpg,59.785,0.2,198.0
ISIC_0028403.jpg,57.327,0.25,209.621
ISIC_0028404.jpg,103.389,0.175,199.571
ISIC_0028405.jpg,59.176,0.2,227.887
ISIC_0028406.jpg,115.504,0.2,203.6
ISIC_0028407.jpg,99.707,0.275,220.612
ISIC_0028408.jpg,47.987,0.2,202.06
ISIC_0028409.jpg,62.845,0.275,232.855
ISIC_0028410.jpg,619.895,0.4,233.002
ISIC_0028411.jpg,93.273,0.3,197.43
ISIC_0028412.jpg,155.342,0.375,209.161
ISIC_0028413.jpg,127.664,0.375,222.763
ISIC_0028414.jpg,131.746,0.3,199.157
ISIC_0028415.jpg,106.073,0.25,179.829
ISIC_0028416.jpg,60.575,0.275,214.268
ISIC_0028417.jpg,185.241,0.3,227.58
ISIC_0028418.jpg,114.977,0.225,187.749
ISIC_0028419.jpg,46.196,0.225,194.892
ISIC_0028420.jpg,41.226,0.15,158.805
ISIC_0028421.jpg,86.593,0.25,201.572
ISIC_0028422.jpg,64.252,0.275,207.875
ISIC_0028423.jpg,85.048,0.325,193.608
ISIC_0028424.jpg,261.75,0.325,196.171
ISIC_0028425.jpg,200.56,0.325,168.263
ISIC_0028426.jpg,309.218,0.2,209.145
ISIC_0028427.jpg,200.895,0.275,186.774
ISIC_0028428.jpg,218.949,0.3,229.823
ISIC_0028429.jpg,145.481,0.275,200.312
ISIC_0028430.jpg,83.46,0.275,189.212
ISIC_0028431.jpg,404.422,0.25,202.49
ISIC_0028432.jpg,63.896,0.25,211.205
ISIC_0028433.jpg,52.551,0.125,222.054
ISIC_0028434.jpg,162.981,0.275,190.098
ISIC_0028435.jpg,62.456,0.15,207.797
ISIC_0028436.jpg,61.391,0.325,176.111
ISIC_0028437.jpg,162.69,0.275,198.678
ISIC_0028438.jpg,69.475,0.4,208.499
ISIC_0028439.jpg,56.273,0.25,208.804
ISIC_0028440.jpg,108.04,0.225,184.297
ISIC_0028441.jpg,95.13,0.225,204.144
ISIC_0028442.jpg,92.881,0.2,175.637
ISIC_0028443.jpg,302.206,0.225,216.652
ISIC_0028444.jpg,100.02,0.275,210.42
ISIC_0028445.jpg,136.58,0.325,230.098
ISIC_0028446.jpg,189.556,0.275,215.906
ISIC_0028447.jpg,105.566,0.275,212.92
ISIC_0028448.jpg,106.341,0.15,216.92
ISIC_0028449.jpg,41.153,0.125,166.179
ISIC_0028450.jpg,21.927,0.2,198.668
ISIC_0028451.jpg,76.451,0.25,156.692
ISIC_0028452.jpg,92.261,0.2,184.028
ISIC_0028453.jpg,35.257,0.15,194.298
ISIC_0028454.jpg,69.672,0.35,213.085
ISIC_0028455.jpg,213.406,0.3,236.349
ISIC_0028456.jpg,78.825,0.225,201.785
ISIC_0028457.jpg,61.273,0.2,202.031
ISIC_0028458.jpg,73.157,0.225,227.304
ISIC_0028459.jpg,60.243,0.2,202.916
ISIC_0028460.jpg,86.436,0.3,201.738
ISIC_0028461.jpg,82.999,0.35,201.701
ISIC_0028462.jpg,184.821,0.275,216.142
ISIC_0028463.jpg,179.789,0.375,181.981
ISIC_0028464.jpg,60.577,0.2,192.176
ISIC_0028465.jpg,90.613,0.35,197.303
ISIC_0028466.jpg,268.231,0.3,228.802
ISIC_0028467.jpg,44.916,0.325,176.219
ISIC_0028468.jpg,97.25,0.2,183.963
ISIC_0028469.jpg,100.923,0.2,206.692
ISIC_0028470.jpg,101.613,0.225,196.608
ISIC_0028471.jpg,72.432,0.225,204.273
ISIC_0028472.jpg,52.852,0.275,153.365
ISIC_0028473.jpg,102.64,0.225,206.882
ISIC_0028474.jpg,52.839,0.225,230.751
ISIC_0028475.jpg,64.445,0.2,191.557
ISIC_0028476.jpg,131.445,0.275,171.211
ISIC_0028477.jpg,329.388,0.225,172.863
ISIC_0028478.jpg,30.962,0.25,195.562
ISIC_0028479.jpg,135.798,0.3,148.913
ISIC_0028480.jpg,172.526,0.15,220.509
ISIC_0028481.jpg,83.026,0.2,162.438
ISIC_0028482.jpg,223.904,0.25,221.524
ISIC_0028483.jpg,123.55,0.175,213.331
ISIC_0028484.jpg,59.353,0.4,216.104
ISIC_0028485.jpg,102.327,0.175,181.425
ISIC_0028486.jpg,15.925,0.2,191.112
ISIC_0028487.jpg,140.14,0.325,197.652
ISIC_0028488.jpg,55.874,0.2,160.528
ISIC_0028489.jpg,47.448,0.3,188.452
ISIC_0028490.jpg,126.55,0.35,202.137
ISIC_0028491.jpg,52.846,0.25,221.137
ISIC_0028492.jpg,51.663,0.25,236.242
ISIC_0028493.jpg,62.286,0.175,206.052
ISIC_0028494.jpg,65.791,0.35,216.321
ISIC_0028495.jpg,91.248,0.175,239.583
ISIC_0028496.jpg,74.884,0.225,145.766
ISIC_0028497.jpg,114.915,0.225,226.174
ISIC_0028498.jpg,52.633,0.25,165.324
ISIC_0028499.jpg,52.055,0.175,164.762
ISIC_0028500.jpg,95.619,0.325,187.032
ISIC_0028501.jpg,55.173,0.225,235.914
ISIC_0028502.jpg,208.684,0.25,211.839
ISIC_0028503.jpg,142.207,0.25,206.108
ISIC_0028504.jpg,21.787,0.4,235.845
ISIC_0028505.jpg,193.732,0.275,178.494
ISIC_0028506.jpg,228.498,0.25,197.313
ISIC_0028507.jpg,78.667,0.375,198.784
ISIC_0028508.jpg,100.448,0.35,198.566
ISIC_0028509.jpg,50.292,0.125,183.284
ISIC_0028510.jpg,102.579,0.275,206.804
ISIC_0028511.jpg,57.636,0.2,208.368
ISIC_0028512.jpg,208.267,0.325,190.249
ISIC_0028513.jpg,125.6,0.375,168.533
ISIC_0028514.jpg,65.524,0.275,230.329
ISIC_0028515.jpg,242.793,0.2,211.368
ISIC_0028516.jpg,64.037,0.25,214.362
ISIC_0028517.jpg,107.111,0.15,206.192
ISIC_0028518.jpg,134.122,0.325,182.097
ISIC_0028519.jpg,141.499,0.175,174.672
ISIC_0028520.jpg,438.199,0.475,212.828
ISIC_0028521.jpg,53.265,0.2,222.1
ISIC_0028522.jpg,130.085,0.225,214.343
ISIC_0028523.jpg,202.527,0.3,205.188
ISIC_0028524.jpg,40.995,0.25,203.436
ISIC_0028525.jpg,150.989,0.175,212.65
ISIC_0028526.jpg,54.942,0.2,200.536
ISIC_0028527.jpg,34.594,0.2,165.718
ISIC_0028528.jpg,84.267,0.325,172.825
ISIC_0028529.jpg,44.965,0.25,176.929
ISIC_0028530.jpg,55.317,0.275,235.305
ISIC_0028531.jpg,44.359,0.375,181.333
ISIC_0028532.jpg,71.092,0.2,232.306
ISIC_0028533.jpg,138.228,0.225,189.414
ISIC_0028534.jpg,74.845,0.2,169.402
ISIC_0028535.jpg,60.435,0.25,226.034
ISIC_0028536.jpg,69.134,0.275,212.127
ISIC_0028537.jpg,53.682,0.225,161.115
ISIC_0028538.jpg,423.491,0.275,171.841
ISIC_0028539.jpg,209.613,0.3,198.19
ISIC_0028540.jpg,170.633,0.275,170.877
ISIC_0028541.jpg,57.649,0.2,205.949
ISIC_0028542.jpg,198.303,0.2,194.412
ISIC_0028543.jpg,90.389,0.375,189.409
ISIC_0028544.jpg,99.881,0.3,222.538
ISIC_0028545.jpg,96.153,0.275,165.884
ISIC_0028546.jpg,193.71,0.175,227.956
ISIC_0028547.jpg,88.907,0.2,209.495
ISIC_0028548.jpg,88.854,0.25,173.615
ISIC_0028549.jpg,64.214,0.225,227.603
ISIC_0028550.jpg,52.545,0.175,187.485
ISIC_0028551.jpg,15.835,0.175,183.863
ISIC_0028552.jpg,61.264,0.2,206.922
ISIC_0028553.jpg,65.209,0.325,223.884
ISIC_0028554.jpg,57.604,0.275,198.014
ISIC_0028555.jpg,76.8,0.25,175.085
ISIC_0028556.jpg,25.348,0.175,179.263
ISIC_0028557.jpg,34.705,0.275,214.613
ISIC_0028558.jpg,25.442,0.125,194.602
ISIC_0028559.jpg,28.95,0.3,197.267
ISIC_0028560.jpg,135.734,0.275,172.679
ISIC_0028561.jpg,134.862,0.275,213.367
ISIC_0028562.jpg,26.623,0.125,164.466
ISIC_0028563.jpg,224.304,0.275,204.432
ISIC_0028564.jpg,57.937,0.25,224.845
ISIC_0028565.jpg,122.466,0.3,162.987
ISIC_0028566.jpg,60.128,0.25,221.8
ISIC_0028567.jpg,48.971,0.35,188.646
ISIC_0028568.jpg,45.588,0.175,224.107
ISIC_0028569.jpg,66.814,0.25,207.413
ISIC_0028570.jpg,85.156,0.225,207.48
ISIC_0028571.jpg,72.22,0.325,196.189
ISIC_0028572.jpg,171.103,0.2,226.356
ISIC_0028573.jpg,529.381,0.375,190.06
ISIC_0028574.jpg,67.035,0.25,217.907
ISIC_0028575.jpg,55.033,0.3,205.791
ISIC_0028576.jpg,75.129,0.35,186.421
ISIC_0028577.jpg,24.11,0.15,189.649
ISIC_0028578.jpg,445.826,0.35,144.307
ISIC_0028579.jpg,90.192,0.275,195.279
ISIC_0028580.jpg,33.89,0.3,198.598
ISIC_0028581.jpg,183.612,0.325,188.764
ISIC_0028582.jpg,152.007,0.3,165.712
ISIC_0028583.jpg,136.345,0.35,209.759
ISIC_0028584.jpg,160.308,0.35,150.854
ISIC_0028585.jpg,93.495,0.35,193.64
ISIC_0028586.jpg,363.109,0.275,186.499
ISIC_0028587.jpg,201.659,0.325,193.052
ISIC_0028588.jpg,371.271,0.3,158.259
ISIC_0028589.jpg,28.473,0.275,197.088
ISIC_0028590.jpg,101.165,0.175,189.91
ISIC_0028591.jpg,156.42,0.45,209.124
ISIC_0028592.jpg,171.93,0.45,178.647
ISIC_0028593.jpg,98.143,0.15,187.999
ISIC_0028594.jpg,334.278,0.275,170.803
ISIC_0028595.jpg,88.544,0.175,198.915
ISIC_0028596.jpg,52.803,0.2,205.413
ISIC_0028597.jpg,166.899,0.2,219.098
ISIC_0028598.jpg,22.015,0.275,165.007
ISIC_0028599.jpg,141.624,0.25,207.735
ISIC_0028600.jpg,70.641,0.275,180.028
ISIC_0028601.jpg,86.91,0.25,211.901
ISIC_0028602.jpg,19.182,0.175,191.633
ISIC_0028603.jpg,60.16,0.175,231.948
ISIC_0028604.jpg,45.93,0.2,230.705
ISIC_0028605.jpg,62.455,0.15,232.577
ISIC_0028606.jpg,63.987,0.25,218.621
ISIC_0028607.jpg,55.044,0.25,159.342
ISIC_0028608.jpg,37.342,0.175,153.114
ISIC_0028609.jpg,55.208,0.275,208.352
ISIC_0028610.jpg,55.52,0.35,231.14
ISIC_0028611.jpg,29.286,0.225,192.047
ISIC_0028612.jpg,60.296,0.3,216.447
ISIC_0028613.jpg,671.115,0.325,223.621
ISIC_0028614.jpg,59.296,0.15,236.896
ISIC_0028615.jpg,81.203,0.15,173.855
ISIC_0028616.jpg,68.729,0.175,214.888
ISIC_0028617.jpg,49.794,0.2,221.132
ISIC_0028618.jpg,410.03,0.3,189.878
ISIC_0028619.jpg,77.768,0.35,172.595
ISIC_0028620.jpg,45.99,0.225,191.973
ISIC_0028621.jpg,51.214,0.225,198.361
ISIC_0028622.jpg,107.822,0.15,167.791
ISIC_0028623.jpg,89.803,0.2,184.408
ISIC_0028624.jpg,55.757,0.225,209.352
ISIC_0028625.jpg,136.699,0.275,233.38
ISIC_0028626.jpg,56.892,0.275,207.324
ISIC_0028627.jpg,77.759,0.3,210.175
ISIC_0028628.jpg,77.426,0.225,187.358
ISIC_0028629.jpg,57.256,0.25,231.68
ISIC_0028630.jpg,109.476,0.25,168.631
ISIC_0028631.jpg,52.427,0.25,199.455
ISIC_0028632.jpg,71.843,0.175,188.975
ISIC_0028633.jpg,18.138,0.35,149.564
ISIC_0028634.jpg,50.984,0.275,210.537
ISIC_0028635.jpg,38.599,0.3,161.125
ISIC_0028636.jpg,76.999,0.2,169.213
ISIC_0028637.jpg,147.166,0.425,193.775
ISIC_0028638.jpg,76.605,0.275,220.44
ISIC_0028639.jpg,202.52,0.175,203.661
ISIC_0028640.jpg,81.049,0.225,143.251
ISIC_0028641.jpg,61.969,0.275,223.161
ISIC_0028642.jpg,489.929,0.375,203.65
ISIC_0028643.jpg,43.445,0.225,147.366
ISIC_0028644.jpg,63.935,0.275,190.046
ISIC_0028645.jpg,52.769,0.25,230.101
ISIC_0028646.jpg,51.676,0.125,155.463
ISIC_0028647.jpg,58.05,0.3,219.94
ISIC_0028648.jpg,47.372,0.3,204.55
ISIC_0028649.jpg,49.853,0.325,217.338
ISIC_0028650.jpg,128.336,0.375,192.311
ISIC_0028651.jpg,146.213,0.2,221.062
ISIC_0028652.jpg,30.978,0.15,198.259
ISIC_0028653.jpg,25.167,0.15,172.285
ISIC_0028654.jpg,87.19,0.15,203.146
ISIC_0028655.jpg,87.427,0.275,218.075
ISIC_0028656.jpg,35.125,0.2,188.771
ISIC_0028657.jpg,62.981,0.25,211.846
